campaign_id,audience,impressions,ad_type,date,spend,actions
358472f7-a45a-427a-bfcb-0e8d1179130d,OR_brown_60-65,4283,video,2017-06-20,122,"[{""B"": 54, ""action"": ""conversions""}, {""K"": 28, ""action"": ""noise""}, {""C"": 84, ""action"": ""views""}, {""A"": 58, ""action"": ""conversions""}, {""C"": 69, ""action"": ""views""}]"
358c2f74-1fbb-4c3f-91e9-36b10e43a218,NC_purple_42-47,6839,photo,2017-06-20,472,"[{""H"": 37, ""action"": ""views""}, {""B"": 22, ""action"": ""junk""}, {""K"": 57, ""action"": ""conversions""}, {""J"": 65, ""action"": ""clicks""}]"
358d2964-e75e-49e9-bfe9-d5d376b97e67,AZ_brown_42-47,18174,video,2017-06-22,510,"[{""C"": 84, ""action"": ""clicks""}]"
359e3c27-10da-4949-9036-72fe86909a86,AK_white_45-50,17429,photo,2017-06-18,218,"[{""F"": 94, ""action"": ""conversions""}, {""B"": 13, ""action"": ""junk""}, {""E"": 26, ""action"": ""junk""}]"
359e3c27-10da-4949-9036-72fe86909a86,AK_white_45-50,17429,photo,2017-06-15,418,"[{""A"": 35, ""action"": ""junk""}, {""D"": 44, ""action"": ""views""}]"
359e3c27-10da-4949-9036-72fe86909a86,AK_white_45-50,17429,video,2017-06-19,443,"[{""D"": 13, ""action"": ""junk""}, {""H"": 17, ""action"": ""noise""}]"
359e3c27-10da-4949-9036-72fe86909a86,AK_white_45-50,17429,video,2017-06-17,118,"[{""G"": 83, ""action"": ""noise""}, {""F"": 78, ""action"": ""noise""}, {""K"": 98, ""action"": ""conversions""}]"
359e7431-9623-40cb-899c-31bd48796cf0,MT_red_48-53,3553,video,2017-06-15,938,"[{""K"": 8, ""action"": ""conversions""}, {""G"": 51, ""action"": ""clicks""}, {""K"": 9, ""action"": ""noise""}, {""G"": 43, ""action"": ""junk""}]"
359e7431-9623-40cb-899c-31bd48796cf0,MT_red_48-53,3553,photo,2017-06-20,697,"[{""F"": 22, ""action"": ""noise""}]"
359f5353-5605-41e9-8676-0fd238dd2442,NH_white_60-65,10019,video,2017-06-14,547,"[{""H"": 11, ""action"": ""conversions""}, {""H"": 26, ""action"": ""clicks""}, {""E"": 49, ""action"": ""conversions""}]"
35a1d26a-6bc7-4700-8519-239deb36c8a1,SD_purple_42-47,16040,photo,2017-06-15,634,"[{""K"": 16, ""action"": ""clicks""}, {""F"": 60, ""action"": ""clicks""}, {""E"": 24, ""action"": ""clicks""}, {""A"": 65, ""action"": ""junk""}]"
35a1d26a-6bc7-4700-8519-239deb36c8a1,SD_purple_42-47,16040,photo,2017-06-17,914,"[{""K"": 28, ""action"": ""noise""}, {""D"": 44, ""action"": ""junk""}, {""K"": 30, ""action"": ""clicks""}, {""A"": 66, ""action"": ""noise""}, {""J"": 65, ""action"": ""conversions""}]"
35a242c2-e34b-4c55-9954-ffa1e2658a47,CA_red_51-56,1731,video,2017-06-23,381,"[{""J"": 86, ""action"": ""noise""}, {""C"": 3, ""action"": ""views""}, {""C"": 4, ""action"": ""conversions""}, {""G"": 73, ""action"": ""noise""}]"
35a242c2-e34b-4c55-9954-ffa1e2658a47,CA_red_51-56,1731,photo,2017-06-22,761,"[{""B"": 17, ""action"": ""conversions""}, {""G"": 39, ""action"": ""conversions""}, {""G"": 39, ""action"": ""noise""}]"
35a242c2-e34b-4c55-9954-ffa1e2658a47,CA_red_51-56,1731,photo,2017-06-20,737,"[{""K"": 49, ""action"": ""junk""}, {""J"": 72, ""action"": ""junk""}, {""G"": 24, ""action"": ""conversions""}, {""A"": 57, ""action"": ""conversions""}]"
35ac3bd9-9e93-4d9b-885b-a331abd27f7e,MI_brown_51-56,1502,video,2017-06-21,181,"[{""H"": 25, ""action"": ""junk""}, {""B"": 71, ""action"": ""conversions""}, {""A"": 27, ""action"": ""clicks""}, {""J"": 25, ""action"": ""junk""}]"
35ac3bd9-9e93-4d9b-885b-a331abd27f7e,MI_brown_51-56,1502,photo,2017-06-18,837,"[{""G"": 73, ""action"": ""clicks""}]"
35ac3bd9-9e93-4d9b-885b-a331abd27f7e,MI_brown_51-56,1502,video,2017-06-19,411,"[{""J"": 11, ""action"": ""views""}, {""B"": 70, ""action"": ""noise""}]"
35c26c1b-0e22-4458-b81f-c174ee8db066,MI_blue_48-53,8526,video,2017-06-15,340,"[{""E"": 52, ""action"": ""junk""}, {""C"": 80, ""action"": ""conversions""}, {""H"": 15, ""action"": ""noise""}, {""G"": 41, ""action"": ""noise""}]"
35c26c1b-0e22-4458-b81f-c174ee8db066,MI_blue_48-53,8526,photo,2017-06-21,442,"[{""G"": 71, ""action"": ""conversions""}, {""G"": 0, ""action"": ""noise""}, {""C"": 67, ""action"": ""clicks""}]"
35c26c1b-0e22-4458-b81f-c174ee8db066,MI_blue_48-53,8526,photo,2017-06-16,503,"[{""J"": 11, ""action"": ""clicks""}, {""G"": 14, ""action"": ""noise""}]"
35f2e71e-d062-4b26-8aac-02324256541f,FL_brown_30-35,2905,video,2017-06-22,547,"[{""K"": 22, ""action"": ""views""}, {""E"": 63, ""action"": ""clicks""}, {""B"": 74, ""action"": ""junk""}, {""G"": 4, ""action"": ""junk""}]"
35f2e71e-d062-4b26-8aac-02324256541f,FL_brown_30-35,2905,video,2017-06-19,232,"[{""K"": 47, ""action"": ""junk""}, {""D"": 58, ""action"": ""conversions""}]"
35f2e71e-d062-4b26-8aac-02324256541f,FL_brown_30-35,2905,video,2017-06-20,950,"[{""E"": 69, ""action"": ""views""}, {""J"": 69, ""action"": ""conversions""}, {""A"": 93, ""action"": ""noise""}]"
35fa3869-8a15-4602-9fe7-c5f26568b850,WY_pink_42-47,2075,video,2017-06-21,563,"[{""C"": 0, ""action"": ""clicks""}, {""B"": 41, ""action"": ""views""}, {""H"": 35, ""action"": ""clicks""}, {""D"": 57, ""action"": ""junk""}, {""B"": 99, ""action"": ""conversions""}]"
36189797-b66d-4db6-a5c5-cdb0a7d93765,LA_brown_24-29,3420,photo,2017-06-19,721,"[{""A"": 76, ""action"": ""noise""}, {""D"": 47, ""action"": ""junk""}, {""B"": 40, ""action"": ""junk""}]"
36189797-b66d-4db6-a5c5-cdb0a7d93765,LA_brown_24-29,3420,photo,2017-06-17,513,"[{""A"": 14, ""action"": ""junk""}, {""A"": 65, ""action"": ""junk""}, {""K"": 50, ""action"": ""noise""}, {""J"": 57, ""action"": ""conversions""}, {""G"": 25, ""action"": ""clicks""}]"
361a4788-f202-4412-99d1-02824d5426c1,OR_blue_36-41,15736,video,2017-06-19,567,"[{""E"": 64, ""action"": ""clicks""}, {""D"": 32, ""action"": ""conversions""}, {""D"": 54, ""action"": ""noise""}, {""H"": 1, ""action"": ""clicks""}, {""F"": 36, ""action"": ""junk""}]"
361c6392-6ce4-413c-981e-580b3488c8f4,VA_blue_51-56,1422,video,2017-06-14,638,"[{""B"": 5, ""action"": ""noise""}, {""A"": 90, ""action"": ""conversions""}, {""C"": 90, ""action"": ""conversions""}, {""H"": 48, ""action"": ""clicks""}, {""G"": 74, ""action"": ""noise""}]"
361c6392-6ce4-413c-981e-580b3488c8f4,VA_blue_51-56,1422,video,2017-06-19,14,"[{""G"": 4, ""action"": ""conversions""}]"
361c6392-6ce4-413c-981e-580b3488c8f4,VA_blue_51-56,1422,photo,2017-06-20,557,"[{""D"": 58, ""action"": ""clicks""}, {""D"": 82, ""action"": ""junk""}]"
362c07af-c264-4e5b-b62f-a3a7166daa67,LA_red_48-53,3249,video,2017-06-15,950,"[{""K"": 86, ""action"": ""conversions""}, {""A"": 31, ""action"": ""conversions""}, {""B"": 7, ""action"": ""clicks""}, {""C"": 88, ""action"": ""noise""}]"
362cea91-a6d2-4a0a-88e2-464e624571e6,MA_brown_27-32,8481,photo,2017-06-17,581,"[{""F"": 21, ""action"": ""clicks""}, {""A"": 87, ""action"": ""noise""}, {""D"": 5, ""action"": ""junk""}, {""A"": 28, ""action"": ""views""}, {""C"": 17, ""action"": ""noise""}]"
362cea91-a6d2-4a0a-88e2-464e624571e6,MA_brown_27-32,8481,video,2017-06-17,711,"[{""E"": 19, ""action"": ""conversions""}]"
364beaff-3e53-4852-b093-7eb4d819f3aa,CT_black_27-32,6980,video,2017-06-19,366,"[{""G"": 31, ""action"": ""clicks""}, {""J"": 80, ""action"": ""conversions""}, {""E"": 73, ""action"": ""clicks""}, {""D"": 38, ""action"": ""conversions""}, {""D"": 56, ""action"": ""junk""}]"
364beaff-3e53-4852-b093-7eb4d819f3aa,CT_black_27-32,6980,video,2017-06-20,711,"[{""A"": 66, ""action"": ""noise""}]"
3653bec2-8a48-4132-9a5f-f5dfb3d16cb9,VT_pink_33-38,2425,video,2017-06-14,66,"[{""G"": 9, ""action"": ""noise""}, {""J"": 80, ""action"": ""views""}]"
36661f80-e632-46bd-8e04-be9129a97662,MN_green_24-29,6040,video,2017-06-19,843,"[{""J"": 62, ""action"": ""views""}, {""B"": 38, ""action"": ""clicks""}, {""G"": 89, ""action"": ""views""}]"
36661f80-e632-46bd-8e04-be9129a97662,MN_green_24-29,6040,video,2017-06-21,687,"[{""F"": 97, ""action"": ""junk""}, {""F"": 95, ""action"": ""noise""}, {""G"": 25, ""action"": ""views""}, {""F"": 57, ""action"": ""noise""}]"
366a1bb0-f45e-444c-a2e4-d658c3efec6f,SD_green_27-32,4152,photo,2017-06-23,391,"[{""A"": 3, ""action"": ""views""}]"
366a1bb0-f45e-444c-a2e4-d658c3efec6f,SD_green_27-32,4152,photo,2017-06-22,88,"[{""K"": 66, ""action"": ""clicks""}, {""K"": 73, ""action"": ""junk""}, {""H"": 71, ""action"": ""noise""}, {""E"": 59, ""action"": ""noise""}, {""F"": 68, ""action"": ""noise""}]"
366a1bb0-f45e-444c-a2e4-d658c3efec6f,SD_green_27-32,4152,video,2017-06-15,637,"[{""E"": 85, ""action"": ""clicks""}]"
3672964f-c698-48ff-83df-ea4a31b0b8bb,NM_blue_63-68,7769,video,2017-06-21,868,"[{""D"": 24, ""action"": ""junk""}, {""K"": 79, ""action"": ""conversions""}, {""F"": 20, ""action"": ""views""}, {""G"": 9, ""action"": ""conversions""}, {""G"": 41, ""action"": ""conversions""}]"
367373bd-b3f8-4ad9-9a1f-a94f2a7b8041,RI_red_51-56,1853,video,2017-06-21,552,"[{""A"": 31, ""action"": ""junk""}]"
367373bd-b3f8-4ad9-9a1f-a94f2a7b8041,RI_red_51-56,1853,photo,2017-06-22,271,"[{""K"": 60, ""action"": ""views""}, {""C"": 19, ""action"": ""noise""}, {""H"": 8, ""action"": ""clicks""}, {""H"": 60, ""action"": ""junk""}, {""D"": 25, ""action"": ""views""}]"
367c4ac5-d1e4-42a3-93f4-de4fd43c20a7,PA_purple_45-50,12468,video,2017-06-20,353,"[{""F"": 12, ""action"": ""junk""}, {""E"": 15, ""action"": ""noise""}, {""H"": 67, ""action"": ""conversions""}]"
36803e81-a0ce-46ba-8caa-be381b38ce43,MO_orange_30-35,5142,photo,2017-06-17,191,"[{""B"": 69, ""action"": ""noise""}, {""J"": 47, ""action"": ""clicks""}, {""H"": 1, ""action"": ""clicks""}, {""A"": 52, ""action"": ""junk""}, {""B"": 61, ""action"": ""noise""}]"
36803e81-a0ce-46ba-8caa-be381b38ce43,MO_orange_30-35,5142,video,2017-06-14,38,"[{""C"": 59, ""action"": ""clicks""}, {""A"": 26, ""action"": ""views""}, {""B"": 64, ""action"": ""junk""}, {""J"": 16, ""action"": ""conversions""}]"
36803e81-a0ce-46ba-8caa-be381b38ce43,MO_orange_30-35,5142,photo,2017-06-21,104,"[{""H"": 93, ""action"": ""views""}, {""H"": 1, ""action"": ""clicks""}, {""J"": 99, ""action"": ""conversions""}]"
368beb54-7a31-421b-9eef-59a6766822d0,RI_brown_21-26,8756,photo,2017-06-20,409,"[{""H"": 0, ""action"": ""views""}, {""H"": 44, ""action"": ""views""}, {""F"": 8, ""action"": ""views""}, {""C"": 3, ""action"": ""conversions""}]"
369b89aa-91bf-49ac-a3a5-c82f73ba8e0b,UT_pink_30-35,11253,photo,2017-06-20,488,"[{""C"": 40, ""action"": ""conversions""}, {""J"": 47, ""action"": ""junk""}, {""B"": 34, ""action"": ""views""}]"
369ffcca-e4e5-4a15-b9af-05e859c8f8d5,ND_red_33-38,5908,photo,2017-06-19,935,"[{""H"": 27, ""action"": ""conversions""}, {""J"": 2, ""action"": ""noise""}, {""E"": 3, ""action"": ""views""}, {""C"": 60, ""action"": ""views""}, {""K"": 44, ""action"": ""views""}]"
369ffcca-e4e5-4a15-b9af-05e859c8f8d5,ND_red_33-38,5908,video,2017-06-23,130,"[{""J"": 75, ""action"": ""clicks""}, {""B"": 75, ""action"": ""clicks""}]"
36aa6cc6-3305-4423-8f89-77f1b64114a3,UT_blue_27-32,6240,photo,2017-06-22,845,"[{""K"": 79, ""action"": ""views""}, {""K"": 24, ""action"": ""junk""}, {""J"": 38, ""action"": ""clicks""}, {""K"": 84, ""action"": ""views""}]"
36aa6cc6-3305-4423-8f89-77f1b64114a3,UT_blue_27-32,6240,photo,2017-06-18,484,"[{""J"": 54, ""action"": ""junk""}]"
36aa6cc6-3305-4423-8f89-77f1b64114a3,UT_blue_27-32,6240,video,2017-06-16,708,"[{""B"": 62, ""action"": ""views""}, {""K"": 52, ""action"": ""junk""}, {""G"": 8, ""action"": ""noise""}]"
36ab08d5-68cb-42aa-a7b6-a8281cfbd13d,IL_orange_39-44,4371,photo,2017-06-15,276,"[{""H"": 90, ""action"": ""views""}, {""G"": 6, ""action"": ""clicks""}, {""G"": 44, ""action"": ""conversions""}, {""J"": 4, ""action"": ""views""}]"
36ad5230-b4e7-47aa-8826-d813d1f51a09,MN_pink_60-65,5207,video,2017-06-21,874,"[{""K"": 1, ""action"": ""junk""}]"
36b95038-7a87-4016-a3e3-71ff1ee5707e,MA_orange_18-23,4004,photo,2017-06-18,703,"[{""A"": 47, ""action"": ""noise""}, {""H"": 42, ""action"": ""views""}, {""A"": 89, ""action"": ""noise""}]"
36ba6b7b-d1a0-49a8-bbb2-0cdbd6bef39e,NJ_black_27-32,1972,video,2017-06-22,726,"[{""A"": 71, ""action"": ""views""}, {""E"": 13, ""action"": ""clicks""}]"
36ba6b7b-d1a0-49a8-bbb2-0cdbd6bef39e,NJ_black_27-32,1972,video,2017-06-18,175,"[{""F"": 84, ""action"": ""noise""}, {""J"": 54, ""action"": ""conversions""}]"
36c4e56a-cb5b-4b22-8a40-b68e90a9177c,WV_blue_54-59,7098,video,2017-06-16,879,"[{""A"": 30, ""action"": ""clicks""}, {""F"": 62, ""action"": ""views""}, {""D"": 74, ""action"": ""views""}, {""D"": 5, ""action"": ""noise""}]"
36ccba48-1ff5-43fe-a4a8-fb6676f5b9bd,NJ_orange_63-68,8072,photo,2017-06-14,589,"[{""A"": 15, ""action"": ""conversions""}, {""B"": 2, ""action"": ""noise""}, {""C"": 52, ""action"": ""conversions""}, {""C"": 61, ""action"": ""noise""}, {""D"": 2, ""action"": ""junk""}]"
36ed9cec-de40-4ccc-9c9e-1b410190833e,RI_purple_21-26,7114,photo,2017-06-14,692,"[{""B"": 54, ""action"": ""noise""}, {""C"": 20, ""action"": ""junk""}]"
36f981e2-2803-4398-a3e0-6f166973fd2e,NC_red_21-26,338,photo,2017-06-23,237,"[{""B"": 17, ""action"": ""noise""}, {""G"": 59, ""action"": ""clicks""}]"
36f981e2-2803-4398-a3e0-6f166973fd2e,NC_red_21-26,338,photo,2017-06-17,445,"[{""D"": 73, ""action"": ""clicks""}, {""A"": 15, ""action"": ""clicks""}, {""E"": 38, ""action"": ""conversions""}, {""K"": 97, ""action"": ""clicks""}]"
36f981e2-2803-4398-a3e0-6f166973fd2e,NC_red_21-26,338,photo,2017-06-20,179,"[{""J"": 73, ""action"": ""views""}, {""K"": 71, ""action"": ""noise""}]"
36f981e2-2803-4398-a3e0-6f166973fd2e,NC_red_21-26,338,video,2017-06-15,761,"[{""E"": 65, ""action"": ""views""}]"
36fd58b7-b5b4-4f25-9ee8-435d73d68da9,CA_brown_39-44,12826,photo,2017-06-17,313,"[{""A"": 87, ""action"": ""conversions""}, {""G"": 85, ""action"": ""views""}]"
36fd58b7-b5b4-4f25-9ee8-435d73d68da9,CA_brown_39-44,12826,photo,2017-06-22,161,"[{""G"": 24, ""action"": ""conversions""}, {""K"": 59, ""action"": ""junk""}, {""F"": 26, ""action"": ""noise""}, {""C"": 67, ""action"": ""conversions""}, {""B"": 91, ""action"": ""junk""}]"
36ff40de-45c6-47b2-8796-ca953f09a11d,PA_black_63-68,714,video,2017-06-15,671,"[{""C"": 13, ""action"": ""junk""}, {""D"": 12, ""action"": ""junk""}]"
371492c6-b451-492c-9aa8-0167f33367ab,UT_pink_54-59,11535,photo,2017-06-14,626,"[{""J"": 33, ""action"": ""views""}]"
371492c6-b451-492c-9aa8-0167f33367ab,UT_pink_54-59,11535,video,2017-06-14,704,"[{""H"": 16, ""action"": ""views""}, {""C"": 15, ""action"": ""junk""}, {""J"": 44, ""action"": ""clicks""}, {""E"": 73, ""action"": ""views""}]"
37258bda-366f-4883-acc5-0eb67dd7747e,ID_brown_48-53,9854,video,2017-06-14,713,"[{""B"": 93, ""action"": ""clicks""}, {""F"": 17, ""action"": ""conversions""}, {""F"": 37, ""action"": ""conversions""}, {""G"": 8, ""action"": ""clicks""}]"
37258bda-366f-4883-acc5-0eb67dd7747e,ID_brown_48-53,9854,video,2017-06-22,313,"[{""B"": 65, ""action"": ""views""}, {""A"": 53, ""action"": ""junk""}, {""D"": 41, ""action"": ""clicks""}, {""F"": 93, ""action"": ""noise""}, {""A"": 86, ""action"": ""clicks""}]"
37258bda-366f-4883-acc5-0eb67dd7747e,ID_brown_48-53,9854,photo,2017-06-16,47,"[{""B"": 57, ""action"": ""clicks""}, {""A"": 92, ""action"": ""views""}, {""K"": 56, ""action"": ""junk""}]"
37258bda-366f-4883-acc5-0eb67dd7747e,ID_brown_48-53,9854,video,2017-06-17,69,"[{""D"": 35, ""action"": ""noise""}, {""E"": 67, ""action"": ""conversions""}, {""K"": 42, ""action"": ""conversions""}, {""G"": 61, ""action"": ""conversions""}, {""F"": 68, ""action"": ""junk""}]"
372a35f5-4322-405e-a267-60b45ffc7432,ME_purple_39-44,16189,video,2017-06-14,813,"[{""G"": 52, ""action"": ""noise""}, {""K"": 13, ""action"": ""conversions""}, {""H"": 69, ""action"": ""views""}, {""J"": 95, ""action"": ""noise""}, {""G"": 66, ""action"": ""junk""}]"
3733dadd-a442-4f2d-9702-156606600914,ID_green_27-32,24759,photo,2017-06-17,494,"[{""F"": 9, ""action"": ""clicks""}, {""D"": 68, ""action"": ""junk""}]"
3733dadd-a442-4f2d-9702-156606600914,ID_green_27-32,24759,video,2017-06-17,308,"[{""J"": 65, ""action"": ""conversions""}, {""A"": 58, ""action"": ""views""}, {""J"": 54, ""action"": ""clicks""}]"
373f05e2-613d-4a98-ace0-f711cde44627,KY_blue_51-56,9863,photo,2017-06-22,844,"[{""C"": 79, ""action"": ""conversions""}, {""G"": 34, ""action"": ""junk""}]"
373f05e2-613d-4a98-ace0-f711cde44627,KY_blue_51-56,9863,photo,2017-06-21,763,"[{""B"": 16, ""action"": ""clicks""}, {""H"": 61, ""action"": ""clicks""}]"
373f05e2-613d-4a98-ace0-f711cde44627,KY_blue_51-56,9863,photo,2017-06-20,447,"[{""D"": 33, ""action"": ""conversions""}, {""J"": 60, ""action"": ""junk""}, {""F"": 89, ""action"": ""views""}, {""J"": 93, ""action"": ""views""}, {""H"": 38, ""action"": ""clicks""}]"
375139fe-c326-4d49-afa4-9045276b03dd,MN_blue_24-29,220,video,2017-06-18,755,"[{""B"": 63, ""action"": ""noise""}, {""H"": 40, ""action"": ""conversions""}, {""H"": 19, ""action"": ""junk""}]"
375139fe-c326-4d49-afa4-9045276b03dd,MN_blue_24-29,220,video,2017-06-17,947,"[{""B"": 96, ""action"": ""views""}, {""G"": 13, ""action"": ""clicks""}, {""E"": 42, ""action"": ""conversions""}, {""K"": 76, ""action"": ""clicks""}, {""E"": 17, ""action"": ""clicks""}]"
375c0e49-4913-4a81-a8db-cb8a99799a99,ND_purple_51-56,3008,video,2017-06-21,328,"[{""C"": 16, ""action"": ""views""}, {""F"": 29, ""action"": ""junk""}, {""A"": 24, ""action"": ""views""}]"
375c0e49-4913-4a81-a8db-cb8a99799a99,ND_purple_51-56,3008,video,2017-06-15,397,"[{""B"": 71, ""action"": ""clicks""}, {""C"": 78, ""action"": ""junk""}]"
375c0e49-4913-4a81-a8db-cb8a99799a99,ND_purple_51-56,3008,photo,2017-06-18,918,"[{""D"": 71, ""action"": ""noise""}, {""E"": 35, ""action"": ""views""}, {""J"": 16, ""action"": ""junk""}, {""H"": 91, ""action"": ""views""}, {""C"": 95, ""action"": ""views""}]"
375da34b-7fcc-4ded-af9b-c512cef81722,CO_pink_63-68,14136,video,2017-06-16,523,"[{""H"": 71, ""action"": ""junk""}, {""J"": 85, ""action"": ""junk""}, {""K"": 91, ""action"": ""views""}, {""A"": 92, ""action"": ""junk""}]"
376071a7-0a54-4834-8770-d179baa70c3a,FL_black_48-53,1522,video,2017-06-20,0,"[{""G"": 30, ""action"": ""noise""}, {""H"": 15, ""action"": ""views""}, {""E"": 6, ""action"": ""conversions""}]"
376071a7-0a54-4834-8770-d179baa70c3a,FL_black_48-53,1522,video,2017-06-18,206,"[{""D"": 89, ""action"": ""junk""}]"
37682535-a0b5-4aad-a3b9-bc4aae0c1fa0,NM_blue_51-56,7211,photo,2017-06-18,349,"[{""C"": 39, ""action"": ""views""}, {""C"": 43, ""action"": ""views""}, {""J"": 61, ""action"": ""noise""}]"
37682535-a0b5-4aad-a3b9-bc4aae0c1fa0,NM_blue_51-56,7211,video,2017-06-18,973,"[{""C"": 71, ""action"": ""clicks""}, {""C"": 68, ""action"": ""noise""}]"
37682535-a0b5-4aad-a3b9-bc4aae0c1fa0,NM_blue_51-56,7211,video,2017-06-21,457,"[{""F"": 75, ""action"": ""views""}, {""G"": 95, ""action"": ""noise""}, {""G"": 80, ""action"": ""conversions""}, {""A"": 15, ""action"": ""junk""}, {""A"": 75, ""action"": ""junk""}]"
3769c91e-9019-4a70-85eb-e29b09a5a2b5,WA_brown_18-23,8925,photo,2017-06-15,557,"[{""A"": 24, ""action"": ""views""}, {""H"": 17, ""action"": ""conversions""}, {""K"": 79, ""action"": ""junk""}, {""G"": 65, ""action"": ""views""}, {""C"": 56, ""action"": ""clicks""}]"
37844a17-721b-4221-b84f-8dd15fce48c3,CA_pink_39-44,7138,photo,2017-06-17,184,"[{""E"": 74, ""action"": ""junk""}, {""F"": 71, ""action"": ""junk""}, {""D"": 68, ""action"": ""views""}]"
379879fa-edf4-42d0-b9f3-f3f9b8f51a22,ME_white_30-35,1056,photo,2017-06-17,992,"[{""A"": 53, ""action"": ""junk""}, {""E"": 68, ""action"": ""views""}, {""J"": 15, ""action"": ""clicks""}]"
3798fc6c-f4ee-4f16-a263-661c5be70110,IN_pink_45-50,8266,photo,2017-06-22,520,"[{""G"": 16, ""action"": ""conversions""}]"
3798fc6c-f4ee-4f16-a263-661c5be70110,IN_pink_45-50,8266,video,2017-06-16,519,"[{""K"": 80, ""action"": ""conversions""}, {""G"": 28, ""action"": ""conversions""}, {""C"": 88, ""action"": ""clicks""}]"
37a78ca6-4769-41cb-a593-ad5298726262,WV_pink_36-41,792,photo,2017-06-19,417,"[{""B"": 40, ""action"": ""conversions""}, {""C"": 50, ""action"": ""views""}, {""H"": 70, ""action"": ""noise""}, {""F"": 37, ""action"": ""clicks""}]"
37a78ca6-4769-41cb-a593-ad5298726262,WV_pink_36-41,792,photo,2017-06-14,852,"[{""E"": 41, ""action"": ""conversions""}, {""G"": 13, ""action"": ""conversions""}, {""F"": 45, ""action"": ""junk""}, {""F"": 26, ""action"": ""junk""}, {""D"": 36, ""action"": ""noise""}]"
37a78ca6-4769-41cb-a593-ad5298726262,WV_pink_36-41,792,video,2017-06-23,100,"[{""F"": 95, ""action"": ""clicks""}, {""B"": 7, ""action"": ""noise""}, {""C"": 15, ""action"": ""clicks""}]"
37a78ca6-4769-41cb-a593-ad5298726262,WV_pink_36-41,792,video,2017-06-14,248,"[{""D"": 93, ""action"": ""noise""}, {""A"": 79, ""action"": ""conversions""}, {""D"": 93, ""action"": ""conversions""}, {""C"": 96, ""action"": ""junk""}]"
37a78ca6-4769-41cb-a593-ad5298726262,WV_pink_36-41,792,video,2017-06-21,277,"[{""E"": 38, ""action"": ""noise""}]"
37ad5b85-4ad2-40f4-853d-9d18cbc42c1f,WA_green_60-65,2430,photo,2017-06-21,606,"[{""A"": 5, ""action"": ""junk""}, {""E"": 96, ""action"": ""junk""}, {""G"": 67, ""action"": ""views""}]"
37ad5b85-4ad2-40f4-853d-9d18cbc42c1f,WA_green_60-65,2430,photo,2017-06-19,779,"[{""D"": 93, ""action"": ""junk""}, {""G"": 66, ""action"": ""noise""}, {""E"": 86, ""action"": ""clicks""}, {""J"": 68, ""action"": ""junk""}, {""C"": 86, ""action"": ""clicks""}]"
37ceac68-c711-4827-8854-9bb3ad087054,RI_white_63-68,224,video,2017-06-22,842,"[{""A"": 80, ""action"": ""junk""}, {""D"": 13, ""action"": ""noise""}]"
37ceac68-c711-4827-8854-9bb3ad087054,RI_white_63-68,224,photo,2017-06-18,910,"[{""A"": 39, ""action"": ""clicks""}, {""F"": 47, ""action"": ""noise""}, {""A"": 58, ""action"": ""junk""}, {""K"": 37, ""action"": ""noise""}, {""F"": 57, ""action"": ""views""}]"
37da40e2-cffb-438a-b7ee-b2d0c021af2d,NY_red_54-59,3387,video,2017-06-17,956,"[{""G"": 98, ""action"": ""junk""}, {""D"": 56, ""action"": ""views""}, {""E"": 60, ""action"": ""noise""}, {""J"": 7, ""action"": ""clicks""}]"
